PaymentID;CustomerId;ProductId;TransactionDate;CreditCard;CreditCardNumber;Products;ProductName;CompanyName;Price
3424275;781;10049;2013-01-28T04:10:36;mastercard;5416 9366 5417 7080;10049;Buffalo Tools 4.8v Cordless Screwdriver;Emerson Electric Company;685.08
3424277;407;10128;2013-01-26T04:54:17;maestro;5018 0871 3469 6752;10128;North American Tool 51872 80-piece Mini Rotary Tool Kit;Entergy Corporation;708.22
3424279;190;10206;2013-01-13T11:59:47;amex;3492 2205 9957 811;10206;Dremel 7300-n/5 4.8v Minimite Cordless Rotary Tool;Cytec Industries;958.28
3424280;872;10273;2013-01-30T04:52:46;instapayment;6385 1326 3122 5714;10273;Homeright Heat Pro Deluxe Ii Heat Tool;Leggett & Plattorporated;659.26
3424281;828;10000;2013-01-18T08:30:06;visa;4913 4297 3939 7718;10000;Ingersoll Rand 80 Gallon Type-30 Reciprocating Air Compressor;Covanta Holding Corporation;953.64
3424282;41;10153;2013-01-10T07:27:36;visaelectron;4508 1595 1945 5854;10153;Stalwart Grease Gun With Accessories;Analog Devices;433.82
3424283;247;10148;2013-01-01T08:45:21;visaelectron;4026 9842 6168 9639;10148;Dewalt Power Tools 7-. 25inch Worm Drive Circular Saw Dws535;Regis Corporation;736.87
3424285;466;10148;2013-01-02T04:36:50;mastercard;5229 4585 5613 0791;10148;Dewalt Power Tools 7-. 25inch Worm Drive Circular Saw Dws535;Regis Corporation;736.87
3424286;162;10236;2013-01-14T10:01:14;visa;4233 0576 6246 6490;10236;"Hitachi 1 3/8"" 23 Gauge Pin Nailer";W. R. Berkley Corporation;399.15
3424287;724;10026;2013-01-16T08:45:21;instapayment;6372 6746 8006 8409;10026;Crawford Storehorse Folding Sawhorse;Pinnacle West Capital Corporation;801.23
3424288;789;10184;2013-01-30T02:19:47;amex;3724 4543 2942 537;10184;Homak 2 Door Mobile Cabinet With Shelves;Agilent Technologies;875.52
3424290;804;10112;2013-01-13T05:32:44;amex;3440 3510 7033 962;10112;Hitachi 35 Piece Hi-torq Impact Rated Torsion Bit Set;Graham Packaging Company;453.37
3424294;175;10138;2013-01-26T03:22:18;mastercard;5400 7881 3969 3217;10138;Ridgid Tube Cutter Wheels - F158 10-15-20 Thin Whl (set Of 12);Supermedia;842.87
3424295;706;10046;2013-01-25T06:01:38;visaelectron;4913 5616 4465 9681;10046;Bosch Power Tools 29 Piece High Speed Steel Drill Set With Metal Case 96029;Hospira;705.32
3424297;55;10232;2013-01-21T05:57:30;visaelectron;4175 0030 7942 8400;10232;"Black And Decker 3/8"" 6-amp Variable Speed Drill With Keyless Chuck";Knights Of Columbus;977.44
3424299;414;10051;2013-01-24T11:12:27;visaelectron;4913 9870 0005 6933;10051;Hopkins-f3 Brands 90158 Workbench Kit;Jack In The Box;915.12
3424300;386;10008;2013-01-06T09:36:02;visa;4992 0729 5161 6110;10008;Retractable Screw-holder With Magnetic Tip;Cablevision Systems Corp;552.09
3424301;999;10144;2013-01-06T02:56:43;mastercard;5252 7106 6440 8596;10144;Weller Sp40l Lightweight Soldering Iron;Agilent Technologies;832.22
3424302;770;10165;2013-01-12T04:57:12;visaelectron;4508 8674 8872 8214;10165;"Hitachi 18v 1/2"" Cordless Drill/driver Kit";Piedmont Natural Gas Company;214.08
3424303;252;10150;2013-01-25T11:23:49;maestro;5038 7930 1766 0403;10150;Gmc Power Equipment 1.6 Gallon Gmc Syclone 1650a Ultra Quiet And Oil-free Air Compressor;Group;311.97
3424304;746;10132;2013-01-12T05:54:42;maestro;6761 3515 3552 3172;10132;Skil 74102 10in 200 Tooth Steel Circular Saw Blade;First Horizon National Corporation;218.13
3424305;30;10050;2013-01-04T06:01:36;visa;4143 9935 7818 3333;10050;California Air Tools 5 Gallon Pressure Pot With Hvlp Spray Gun And Hose;Rescare;79.18
3424306;247;10140;2013-01-03T07:14:40;visa;4903 7532 5084 4424;10140;Wagan Quick Flow Compact Air Compressor;Levi Strauss And Co;175.44
3424307;334;10246;2013-01-15T08:44:36;amex;3458 3053 3943 175;10246;Dremel Mm610 Flexible Scraper Blade;General Mills;743.26
3424309;287;10105;2013-01-09T03:16:58;maestro;5893 7102 4617 4802;10105;"Great Neck Saw Ra14 1/4"" Drive Forward And Reverse Ratchet";Aleris International;267.23
3424312;782;10002;2013-01-09T10:39:00;amex;3705 9583 5200 016;10002;12-volt Lith-ion Drill W/ Bonus Case & 150-piece Socket Set;Advance Auto Parts;455.88
3424313;312;10159;2013-01-19T05:32:26;instapayment;6379 2060 7710 9513;10159;Century Drill And Tool Phillips Power Screwdriving Bit Set;United Technologies Corporation;627.86
3424314;222;10183;2013-01-21T05:55:50;mastercard;5504 4626 2788 2402;10183;Radnor #7326 1/4 Id Brass Hose Ferrule;Mdu Resources Group;487.61
3424316;436;10193;2013-01-25T01:48:53;maestro;6761 4678 9201 8372;10193;Fry Technologies Cookson Elect Am33505 50/50 Solder Solid Wire;Usg Corporation;611.36
3424317;90;10275;2013-01-12T08:46:09;visaelectron;4508 8627 3464 5155;10275;Bostitch 18v Lithium Drill/impact Combo Kit And Bonus 25-piece Impact Set Bundle;Pvh Corporation;136.82
3424319;848;10275;2013-01-23T09:45:16;amex;3441 8728 7459 937;10275;Bostitch 18v Lithium Drill/impact Combo Kit And Bonus 25-piece Impact Set Bundle;Pvh Corporation;136.82
3424320;215;10107;2013-01-01T12:16:22;visa;4293 3703 4124 2696;10107;"Campbell Hausfeld 1-1/4"" Brad Nails";Fossil;857.22
3424321;736;10270;2013-01-18T11:45:15;maestro;6762 2605 8226 4706;10270;Campbell-hausfeld Mp5142 Air Chuck With Gauge;Merck & Co;284.23
3424322;689;10294;2013-01-03T10:51:32;instapayment;6398 6129 9946 3655;10294;50 Air Hose Reel;Zale Corporation;424.98
3424323;965;10337;2013-01-23T01:29:16;visaelectron;4508 4003 9868 8474;10337;Black & Decker 1375w Heat Gun;National Fuel Gas Distribution Corporation;531.95
3424324;841;10129;2013-01-09T10:18:23;mastercard;5198 7456 6095 2111;10129;Primefit Industrial-grade Retractable Air Hose Reel With 50 Rubber Air Hose;Bmc Software;656.77
3424326;855;10072;2013-01-19T05:59:07;amex;3420 6713 0510 726;10072;Campbell Hausfeld Gravity-feed Spray Gun With Grab N Go Case;Visa;724.75
3424327;647;10045;2013-01-09T01:37:46;visaelectron;4508 5939 0664 5562;10045;Masterflow 12v 3-in-1 Turbo-boost Air Compressor / Inflator / Deflator;Office Depot;165.32
3424328;563;10086;2013-01-29T05:16:14;visa;4785 7283 3694 8723;10086;Hyundai Hpc3010 Air Compressor Kit;Exterran Holdings;509.13
3424329;804;10047;2013-01-21T12:49:59;maestro;6759 6641 3685 2921;10047;Atd Tools Atd-10836 3. 6-volt Cordless Rechargeable Screwdriver Kit;Yum! Brands;876.15
3424330;426;10192;2013-01-13T05:12:42;visa;4756 2245 9071 2182;10192;Vermont American 7 To 7-1/4 Masonry Circular Saw Blades 28052;Casey's General Stores;346.79
3424332;343;10147;2013-01-09T12:53:53;maestro;5018 7304 6729 7413;10147;Black & Decker 7.5-amp Reciprocating Saw;Seaboard Foods;676.05
3424336;869;10341;2013-01-28T01:08:43;instapayment;6386 7691 4890 9345;10341;Gorilla Rack 4 Ft. Heavy-duty Workbench;Centurylink;36.53
3424337;208;10106;2013-01-21T09:11:54;maestro;6762 6601 5124 5152;10106;Proxxon Engraving Tool;Cooper Standard;275.01
3424339;692;10026;2013-01-16T06:52:03;visa;4065 6092 9409 7243;10026;Crawford Storehorse Folding Sawhorse;Pinnacle West Capital Corporation;801.23
3424340;223;10210;2013-01-15T07:53:35;amex;3761 6231 4694 849;10210;"Hitachi 1 1/2"" 18-gauge Narrow Crown Finish Stapler";Flowserve Corporation;821.49
3424342;93;10222;2013-01-28T01:26:55;visaelectron;4844 2439 6289 4984;10222;Drill America Flame Carbide Burr 1/4 Shank;Colgate-palmolive Company;181.5
3424345;339;10137;2013-01-11T08:14:40;maestro;6763 4067 3705 1766;10137;"Qep Tile Tools 60089 7"" Portable Tile Saw";Dish Network Corporation;15.51
3424347;203;10138;2013-01-16T12:30:29;instapayment;6383 9056 5153 5381;10138;Ridgid Tube Cutter Wheels - F158 10-15-20 Thin Whl (set Of 12);Supermedia;842.87
3424350;678;10061;2013-01-01T10:00:14;visaelectron;4508 2179 6057 9141;10061;Lumberjack Tools Tta2000 2in Industrail Series Tenon Cutter;Interpublic Group Of Companies;800.34
3424353;287;10269;2013-01-21T10:51:24;instapayment;6392 2084 1996 5860;10269;Lumberjack Tools Hsk3 Home Series 3-piece Master Kit;Rockwell Collins;767.4
3424354;348;10185;2013-01-20T12:48:05;maestro;6763 4709 5597 8787;10185;Ingersoll Rand 1/2 Titanium Imp Wr W/2 Ext;Automatic Data Processingorporated;457.48
3424356;975;10213;2013-01-20T12:00:51;maestro;6761 6704 8371 4669;10213;Dremel 200-n/15 120v 2-speed Rotary Tool;The Clorox Company;978.29
3424358;78;10292;2013-01-04T02:33:07;instapayment;6387 3502 2547 8295;10292;Century Drill And Tool Jig Saw Blade (set Of 5) (set Of 5);Acuity Brands;358.68
3424359;198;10248;2013-01-12T03:51:23;visaelectron;4844 9555 7531 6036;10248;Campbell Hausfeld 8gal Oil Free Air Compressor;The Impac Companies;583.94
3424360;896;10057;2013-01-22T04:11:10;instapayment;6384 7233 6278 1114;10057;Durofix-ac Delco Power Tools Dearm602-4 . 5 Inch Digital Torque Measuring Adaptor;Graham Packaging Company;820.63
3424362;239;10343;2013-01-08T01:48:37;visa;4802 6440 2932 1095;10343;Diteq Gasket Core Drills Accessories;Mueller Industries;316.62
3424363;430;10043;2013-01-08T09:20:04;visa;4267 6380 0752 0387;10043;Stanley Black & Decker Dw304pk Dw 10 Amp Reciprocating Saw Kit;Schnitzer Steel Industries;595.26
3424364;597;10123;2013-01-06T10:15:27;visaelectron;4175 0002 0257 0926;10123;Hitachi 4 Gallon Twin Stack Air Compressor;The Scotts Miracle-gro Company;520.95
3424365;861;10154;2013-01-29T03:00:21;instapayment;6378 0246 4766 9606;10154;Legacy Mfg 3/8 X 100 Flex Air Hose Yellow;Kellogg Company;402.12
3424366;215;10147;2013-01-08T08:40:48;mastercard;5236 5307 1519 5781;10147;Black & Decker 7.5-amp Reciprocating Saw;Seaboard Foods;676.05
3424367;596;10095;2013-01-01T12:32:18;amex;3414 7436 3905 063;10095;Vermont American 5 15 Tpi Multi Purpose Pinned End Scroll Jig Saw Blade 30408;Precision Castparts Corp;82.04
3424368;350;10240;2013-01-25T03:59:51;instapayment;6398 0925 0966 1991;10240;Dremel 709-01 110 Pc Super Accessory Kit;Gm Financial;993.81
3424369;875;10143;2013-01-07T02:31:34;visaelectron;4917 3176 6139 5519;10143;"Bosch Cs5 7-1/4"" 15-amp Circular Saw";Charles Schwab Corporation;547.47
3424370;763;10137;2013-01-19T04:01:04;maestro;6761 2181 8720 6051;10137;"Qep Tile Tools 60089 7"" Portable Tile Saw";Dish Network Corporation;15.51
3424373;565;10086;2013-01-17T03:40:05;amex;3461 6659 7385 725;10086;Hyundai Hpc3010 Air Compressor Kit;Exterran Holdings;509.13
3424374;324;10017;2013-01-19T12:08:55;maestro;6763 7454 4836 8591;10017;Surebonder Wide Crown Pneumatic Stapler;Bnsf Railway Company;18.18
3424375;58;10312;2013-01-17T06:30:17;maestro;6763 7500 8854 5383;10312;Motor Trend Cpm-0610 110-volt Ac Home Air Compressor;Crane Co;984.09
3424377;995;10193;2013-01-10T05:48:30;amex;3466 3869 4194 820;10193;Fry Technologies Cookson Elect Am33505 50/50 Solder Solid Wire;Usg Corporation;611.36
3424378;972;10288;2013-01-28T06:34:16;maestro;6761 4760 4737 4176;10288;"Skil 9295-01 4-1/2"" Angle Grinder";Pvh Corporation;798.61
3424379;752;10330;2013-01-24T10:23:47;visaelectron;4508 4259 0958 7121;10330;Ingersoll Rand Hammer Pin;Applied Industrial Technologies;476.78
3424380;762;10112;2013-01-04T05:48:02;visaelectron;4844 4095 8116 7413;10112;Hitachi 35 Piece Hi-torq Impact Rated Torsion Bit Set;Graham Packaging Company;453.37
3424381;294;10175;2013-01-29T07:46:13;amex;3482 4676 7239 858;10175;Bosch 7292-02 2 Amp 1/4 Sheet Palm Sander;Fluor Corporation;533.95
3424382;985;10159;2013-01-19T08:33:06;visaelectron;4508 1713 2288 7397;10159;Century Drill And Tool Phillips Power Screwdriving Bit Set;United Technologies Corporation;627.86
3424383;302;10195;2013-01-14T01:15:24;maestro;5038 3501 3236 2835;10195;Hitachi 17 Piece Split Point Black Oxide Shield Drill Bit Set;Priceline.com;43.8
3424384;53;10333;2013-01-30T12:45:53;mastercard;5410 5439 5084 3617;10333;"Black & Decker 15a 7.25"" Fatmax Circular Saw";Rockwell Collins;41.07
3424385;302;10150;2013-01-16T12:04:33;visaelectron;4026 2859 9405 0218;10150;Gmc Power Equipment 1.6 Gallon Gmc Syclone 1650a Ultra Quiet And Oil-free Air Compressor;Group;311.97
3424386;212;10169;2013-01-11T12:41:47;instapayment;6371 7050 4457 8443;10169;Makita Btl061 Lxt 18 Volt Angle Drill Kit;Morgan Stanley;493.48
3424387;735;10313;2013-01-17T10:19:15;visaelectron;4175 0057 3524 0467;10313;Campbell Hausfeld 2-1/2 Finish Nailer (16 Gauge);Tenet Healthcare Corporation;649.03
3424388;718;10263;2013-01-20T02:28:28;instapayment;6395 1762 2205 9758;10263;Hitachi 12v Peak Li-ion 2 Speed Drill/driver;Enersys;622.13
3424389;333;10213;2013-01-26T10:24:24;visaelectron;4913 9903 4862 3752;10213;Dremel 200-n/15 120v 2-speed Rotary Tool;The Clorox Company;978.29
3424390;719;10039;2013-01-02T02:53:53;amex;3735 9124 5144 321;10039;Pro-lift I-4506 6in Buffer / Polisher;Lpl Financial;453.94
3424391;657;10235;2013-01-06T04:26:49;mastercard;5234 4140 6829 8751;10235;Homeright Heat Pro Plus Heat Tool;Leggett & Plattorporated;44.89
3424393;424;10214;2013-01-20T11:29:34;maestro;5893 7793 6280 4229;10214;Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters;Citigrouporporated;52.32
3424394;418;10265;2013-01-16T12:20:36;maestro;5893 1287 0248 7768;10265;Professional Woodworker Pneumatic Brad Nailer And Air Stapler Combo Tool Kit;John Deere Company;315.88
3424395;27;10135;2013-01-28T08:23:04;maestro;6762 5126 2593 8930;10135;Lincoln Industrial 18 Volt Cordless Grease Gun W/ 2 Batteries;Burlington Coat Factory Corporation;612.49
3424396;114;10230;2013-01-12T11:08:59;maestro;6759 0021 5449 6489;10230;Fry Technologies Cookson Elect Am53945 Flo-temp Lead-free Solid Wire Solder;The Aes Corporation;550.72
3424397;725;10337;2013-01-25T07:34:08;visaelectron;4913 0304 5890 1779;10337;Black & Decker 1375w Heat Gun;National Fuel Gas Distribution Corporation;531.95
3424398;616;10251;2013-01-24T02:16:21;visa;4420 1931 1649 6172;10251;Great Neck Saw 80134 36-piece Rotary Tool Set;Best Buy Co.;360.17
3424399;132;10044;2013-01-29T10:49:37;visaelectron;4508 7334 7756 3022;10044;California Air Tools 1.6 Gallon Ultra Quiet And Oil-free 1.0 Hp Aluminum Tank Air Compressor;American Tower Corporation;371.24
3424400;19;10085;2013-01-24T08:13:33;mastercard;5100 1443 4105 0239;10085;Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set;Mortgage Guaranty Insurance Corporation;870.1
3424402;721;10262;2013-01-23T09:22:31;amex;3425 0457 8141 044;10262;"Superior Tool 2"" Pvc Pipe Cutter";Expedia;90.04
3424404;162;10201;2013-01-08T04:53:10;visa;4389 4192 6164 1497;10201;Sharpe Manufacturing 6765-1 Replacement Dessicant Beads - 5 Lb.;Sonic Automotive;228.76
3424406;534;10165;2013-01-03T03:26:44;amex;3714 7075 8696 955;10165;"Hitachi 18v 1/2"" Cordless Drill/driver Kit";Piedmont Natural Gas Company;214.08
3424408;7;10212;2013-01-06T05:46:20;visa;4889 7882 4150 8678;10212;Great Neck Saw 17612 Soldering Iron;Bucyrus International;827.21
3424409;738;10192;2013-01-30T04:29:05;amex;3729 8415 5286 227;10192;Vermont American 7 To 7-1/4 Masonry Circular Saw Blades 28052;Casey's General Stores;346.79
3424411;86;10185;2013-01-30T12:43:13;visaelectron;4917 0912 4064 8447;10185;Ingersoll Rand 1/2 Titanium Imp Wr W/2 Ext;Automatic Data Processingorporated;457.48
3424412;445;10017;2013-01-01T11:56:17;instapayment;6381 8981 7264 9314;10017;Surebonder Wide Crown Pneumatic Stapler;Bnsf Railway Company;18.18
3424413;409;10179;2013-01-15T06:33:24;visaelectron;4026 6410 5925 4493;10179;Jewelers Chasing Hammer - 1 Inch Head - Metal Smithing;Yum! Brands;275.5
3424414;334;10255;2013-01-23T07:57:48;visaelectron;4844 1720 9141 4226;10255;Ingersoll Rand Ring / Gasket Kit For Ss5 Electric Units;Southwest Gas Corporation;5.33
3424415;337;10054;2013-01-30T08:46:52;maestro;5893 1651 7750 5468;10054;Hitachi Power Tools Db3dl2 3.6-volt Lithium Ion Dual Position Handle Screwdriver;Mckesson Corporation;810.48
3424416;418;10223;2013-01-22T08:35:45;visaelectron;4508 7182 1889 0222;10223;"Stalwart 0.5"" Chuck Hammer Drill";Amerisourcebergen;995.68
3424417;27;10156;2013-01-19T08:59:47;visaelectron;4844 1702 8009 0849;10156;Titan 22958 Mini Air Compressor;National Fuel Gas Distribution Corporation;937.7
3424418;837;10153;2013-01-30T09:20:22;amex;3440 6237 6283 482;10153;Stalwart Grease Gun With Accessories;Analog Devices;433.82
3424419;794;10188;2013-01-02T12:51:21;maestro;5893 7975 8692 0902;10188;Black & Decker 12-volt Cordless Air Station Inflator;Pc Connection;24.98
3424420;329;10185;2013-01-28T10:41:05;visa;4041 8531 6890 0160;10185;Ingersoll Rand 1/2 Titanium Imp Wr W/2 Ext;Automatic Data Processingorporated;457.48
3424421;738;10303;2013-01-03T02:40:00;maestro;5038 8186 4358 6647;10303;Bosch 2240-01 12 Volt Cordless Drill And Driver;Pharmerica Corporation;587.78
3424422;674;10156;2013-01-04T08:26:40;mastercard;5157 3174 1509 4109;10156;Titan 22958 Mini Air Compressor;National Fuel Gas Distribution Corporation;937.7
3424427;638;10170;2013-01-29T05:03:01;maestro;6759 0837 1773 0739;10170;"Numax 23-gauge 1"" Micro Pinner";Affinia Group;135.39
3424428;808;10337;2013-01-19T03:29:41;amex;3466 9566 1238 238;10337;Black & Decker 1375w Heat Gun;National Fuel Gas Distribution Corporation;531.95
3424429;905;10018;2013-01-08T01:00:50;visaelectron;4913 2394 4424 7839;10018;Buffalo Tools 19 Piece Hole Saw Set;Ross Stores;992.27
3424432;681;10080;2013-01-30T09:15:18;visaelectron;4508 4598 1531 7968;10080;Titan 16048 48 Piece Quick-disconnect Drill And Power Bit Set With Portable Bit Cases;Ugi Corporation;191.29
3424435;202;10034;2013-01-29T01:39:46;amex;3496 6619 0850 543;10034;Wagner Ht3500 Heat Gun;The Bank Of New York Mellon Corporation;767.13
3424437;134;10233;2013-01-01T02:29:11;amex;3751 8937 4528 105;10233;Dremel 225-01 Flex Shaft;Urs Corporation;887.39
3424439;346;10020;2013-01-09T05:06:40;instapayment;6382 0309 0133 4120;10020;Lumberjack Tools Hsbk1 Home Series Beginners Kit;Lennar Corporation;468.74
3424440;960;10255;2013-01-09T12:54:58;visa;4768 4060 3206 3029;10255;Ingersoll Rand Ring / Gasket Kit For Ss5 Electric Units;Southwest Gas Corporation;5.33
3424441;50;10270;2013-01-17T11:09:04;maestro;6304 9244 8692 9392;10270;Campbell-hausfeld Mp5142 Air Chuck With Gauge;Merck & Co;284.23
3424444;736;10206;2013-01-01T11:34:14;maestro;6761 1680 2439 3788;10206;Dremel 7300-n/5 4.8v Minimite Cordless Rotary Tool;Cytec Industries;958.28
3424445;634;10042;2013-01-28T07:36:47;maestro;6762 7957 9793 8347;10042;Ingersoll Rand 0.5 Port Ptfe Diaphragm Pump With Polypropylene Seat;Group;304.27
3424447;223;10268;2013-01-17T03:43:59;mastercard;5184 1185 5673 2490;10268;Rsr Electronics Zd98 Soldering Station;Benchmark Electronics;770.25
3424448;533;10148;2013-01-26T04:45:24;maestro;6763 5369 2937 1505;10148;Dewalt Power Tools 7-. 25inch Worm Drive Circular Saw Dws535;Regis Corporation;736.87
3424449;148;10268;2013-01-02T05:40:09;maestro;5893 9222 9551 7225;10268;Rsr Electronics Zd98 Soldering Station;Benchmark Electronics;770.25
3424450;61;10055;2013-01-08T12:49:53;amex;3751 1072 7532 461;10055;Dewalt Power Tools . 38inch Heavy-duty Vsr Pistol Grip Drill With Keyless Chuck Dwd;Avon Products;99.52
3424455;541;10292;2013-01-27T09:03:10;amex;3467 9399 1090 633;10292;Century Drill And Tool Jig Saw Blade (set Of 5) (set Of 5);Acuity Brands;358.68
3424456;177;10303;2013-01-30T08:34:46;visa;4495 0450 3771 0331;10303;Bosch 2240-01 12 Volt Cordless Drill And Driver;Pharmerica Corporation;587.78
3424458;388;10024;2013-01-16T03:09:53;visa;4798 1820 6655 1205;10024;Campbell Hausfeld Brad Nailer And Stapler;Con-way;514.6
3424461;679;10206;2013-01-25T11:09:36;mastercard;5325 8566 9119 4437;10206;Dremel 7300-n/5 4.8v Minimite Cordless Rotary Tool;Cytec Industries;958.28
3424462;554;10049;2013-01-03T11:46:21;amex;3707 2222 4811 894;10049;Buffalo Tools 4.8v Cordless Screwdriver;Emerson Electric Company;685.08
3424463;889;10249;2013-01-22T06:43:02;mastercard;5350 9682 9537 3750;10249;Eclipse Pz2x1-15/16 Bit Pozidrive Size 2 1-15/16in Long 1/4in Hex;Colgate-palmolive Company;922.43
3424464;277;10166;2013-01-18T03:28:53;visaelectron;4917 7951 7672 9761;10166;Rockwell Rk3440k Versacut Circular Saw Kit;Zale Corporation;370.52
3424465;498;10032;2013-01-05T11:20:27;instapayment;6380 5688 5678 0617;10032;Stack-on Steel Diy Workbench So-382b;Bio-rad Laboratories;285.51
3424468;931;10195;2013-01-29T06:59:00;visaelectron;4026 3977 4342 9997;10195;Hitachi 17 Piece Split Point Black Oxide Shield Drill Bit Set;Priceline.com;43.8
3424471;521;10230;2013-01-04T11:44:26;mastercard;5489 1582 9688 1134;10230;Fry Technologies Cookson Elect Am53945 Flo-temp Lead-free Solid Wire Solder;The Aes Corporation;550.72
3424472;197;10255;2013-01-27T02:40:11;maestro;6762 6881 3588 9605;10255;Ingersoll Rand Ring / Gasket Kit For Ss5 Electric Units;Southwest Gas Corporation;5.33
3424473;97;10105;2013-01-21T08:17:34;mastercard;5310 3113 3650 9067;10105;"Great Neck Saw Ra14 1/4"" Drive Forward And Reverse Ratchet";Aleris International;267.23
3424474;970;10288;2013-01-11T01:00:13;visa;4117 6943 8646 7668;10288;"Skil 9295-01 4-1/2"" Angle Grinder";Pvh Corporation;798.61
3424475;270;10140;2013-01-05T12:33:09;maestro;6761 5911 0302 7771;10140;Wagan Quick Flow Compact Air Compressor;Levi Strauss And Co;175.44
3424476;903;10049;2013-01-24T05:08:57;maestro;5020 6643 2221 0632;10049;Buffalo Tools 4.8v Cordless Screwdriver;Emerson Electric Company;685.08
3424478;993;10136;2013-01-12T10:50:30;visa;4100 0401 9297 8770;10136;Warp Brothers Fcp-12 Flex-o-glaze Cleaner And Polisher - 12 Oz.;Michaels Stores;329.25
3424479;562;10273;2013-01-20T01:23:54;visa;4203 1048 0139 6745;10273;Homeright Heat Pro Deluxe Ii Heat Tool;Leggett & Plattorporated;659.26
3424480;333;10102;2013-01-22T10:41:42;visa;4569 4670 3884 4540;10102;Irwin 5-3/8 24t Marathon Cordless Circular Saw Blade;Zimmer Holdings;871.69
3424481;447;10175;2013-01-30T01:17:32;mastercard;5184 5406 7224 3427;10175;Bosch 7292-02 2 Amp 1/4 Sheet Palm Sander;Fluor Corporation;533.95
3424482;158;10305;2013-01-08T06:06:08;mastercard;5539 3982 1830 5107;10305;Fpc Dual-temp Glue Gun Kit;State Street Corporation;48.81
3424483;446;10223;2013-01-02T06:12:00;visaelectron;4844 4804 6536 1356;10223;"Stalwart 0.5"" Chuck Hammer Drill";Amerisourcebergen;995.68
3424484;453;10214;2013-01-05T12:31:43;amex;3481 2599 6944 290;10214;Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters;Citigrouporporated;52.32
3424485;350;10302;2013-01-11T08:26:42;amex;3777 1329 2508 366;10302;Eclipse Ss-206e Temperature Controlled Soldering Station With Analog Display;Martin Marietta Materials;79.8
3424486;140;10041;2013-01-02T06:58:43;amex;3458 2644 3414 489;10041;Numax 18 Gauge 2 In 1 Brad Nailer & Stapler;At&t;352.89
3424488;340;10214;2013-01-10T06:18:44;visa;4928 7332 3138 8957;10214;Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters;Citigrouporporated;52.32
3424491;715;10153;2013-01-27T08:03:01;instapayment;6395 1434 2419 9485;10153;Stalwart Grease Gun With Accessories;Analog Devices;433.82
3424493;918;10247;2013-01-05T05:01:24;visaelectron;4913 5804 5970 7443;10247;Labor Saving Devices 60/40 Solder Roll;Resolute Forest Products;600.41
3424496;27;10165;2013-01-11T05:06:18;instapayment;6384 6696 6872 3153;10165;"Hitachi 18v 1/2"" Cordless Drill/driver Kit";Piedmont Natural Gas Company;214.08
3424497;490;10287;2013-01-15T06:47:34;amex;3496 3670 9723 648;10287;Wen 7 Sander And Polisher;Avis Budget Group;533.25
3424498;66;10214;2013-01-02T04:11:37;instapayment;6390 1655 8764 3327;10214;Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters;Citigrouporporated;52.32
3424500;348;10229;2013-01-12T12:51:35;maestro;5893 1939 1870 1188;10229;Campbell Hausfeld 3.5 Round-head Framing Nailer Kit (21 Degree);The Timken Company;24.07
3424501;71;10065;2013-01-13T11:02:06;mastercard;5113 4699 1973 0366;10065;"Dremel Sm520 3"" Masonry Cut-off Wheel";Moog;279.05
3424502;98;10136;2013-01-11T01:21:17;visa;4122 9129 2815 5051;10136;Warp Brothers Fcp-12 Flex-o-glaze Cleaner And Polisher - 12 Oz.;Michaels Stores;329.25
3424503;861;10290;2013-01-13T08:21:04;instapayment;6375 0588 9972 9406;10290;Wagner 0283022c Ht775 Heat Gun;Southern Company;471.05
3424504;442;10347;2013-01-26T02:10:14;mastercard;5177 8770 7991 1878;10347;Hitachi 18v Lithium Ion Driver Drill;Duke Energy Corporation;376.82
3424505;381;10282;2013-01-28T03:25:06;amex;3476 8884 3290 689;10282;Ultra Steel 6v Cordless Drill;Curtiss-wright Corporation;322.0
3424506;442;10127;2013-01-22T12:01:26;visa;4302 0130 6119 3363;10127;Skil 2860-10 18-volt Drill And Circular Saw Combo Kit;Huntington National Bank;83.48
3424507;157;10254;2013-01-01T03:37:25;instapayment;6370 4311 5770 7643;10254;Bosch Pr20evsk Colt Variable Speed Palm Router Kit;Goldman Sachs;300.73
3424508;61;10080;2013-01-12T09:58:01;mastercard;5171 7483 1222 0060;10080;Titan 16048 48 Piece Quick-disconnect Drill And Power Bit Set With Portable Bit Cases;Ugi Corporation;191.29
3424510;364;10239;2013-01-08T05:10:00;mastercard;5263 5616 4141 6120;10239;Stalwart 74-piece Combo 12-volt Cordless Drill And 3.6-volt Drivers Set;Lorillard;628.07
3424511;634;10026;2013-01-03T09:20:47;amex;3782 1052 0110 213;10026;Crawford Storehorse Folding Sawhorse;Pinnacle West Capital Corporation;801.23
3424513;459;10290;2013-01-15T07:11:50;amex;3441 3529 5569 841;10290;Wagner 0283022c Ht775 Heat Gun;Southern Company;471.05
3424514;994;10229;2013-01-10T03:56:40;visaelectron;4026 8983 0163 0835;10229;Campbell Hausfeld 3.5 Round-head Framing Nailer Kit (21 Degree);The Timken Company;24.07
